group,score
Group B,103.27
Group B,90.35
Group B,96.15
Group B,110.52
Group B,97.15
Group B,116.15
Group B,76.2
Group B,75.72
Group B,87.12
Group B,112.82
Group B,109.11
Group B,72.12
Group B,118.85
Group B,89.11
Group B,75.23
Group B,123.27
Group B,110.2
Group B,85.08
Group B,108.69
Group B,89.38
Group B,107.72
Group B,131.66
Group B,102.7
Group B,99.34
Group B,84.21
Group B,107.25
Group B,104.72
Group B,94.76
Group B,83.58
Group B,104.3
Group B,86.7
Group B,91.06
Group B,72.61
Group B,106.85
Group B,102.38
Group B,104.17
Group B,88.45
Group B,87.5
Group B,79.89
Group B,101.29
Group B,93.05
Group B,90.64
Group B,103.68
Group B,115.24
Group B,94.71
Group B,83.69
Group B,122.49
Group B,79.13
Group B,84.48
Group B,91.22
Group B,98.81
Group B,98.15
Group B,68.15
Group B,109.04
Group B,79.73
Group B,94.55
Group B,87.67
Group B,104.37
Group B,86.6
Group B,96.47
Group B,86.23
Group B,85.44
Group B,103.53
Group B,113.45
Group B,96.26
Group B,94.77
Group B,100.63
Group B,101.56
Group B,132.81
Group B,88.4
Group B,83.66
Group B,105.68
Group B,105.12
Group B,111.44
Group B,91.97
Group B,105.8
Group B,105.76
Group B,122.47
Group B,109.58
Group B,124.66
Group B,95.63
Group B,111.39
Group B,136.31
Group B,100.88
Group B,115.17
Group B,102.38
Group B,102.17
Group B,84.5
Group B,103.36
Group B,97.38
Group B,96.91
Group B,101.44
Group B,118.79
Group B,88.33
Group B,123.32
Group B,112.29
Group B,76.25
Group B,99.69
Group B,107.05
Group B,105.64
Group B,58.2
Group B,90.23
Group B,114.29
Group B,91.77
Group B,94.86
Group B,90.84
Group B,111.92
Group B,119.47
Group B,99.11
Group B,134.02
Group B,74.28
Group B,100.02
Group B,119.03
Group B,102.34
Group B,85.99
Group B,99.04
Group B,91.42
Group B,102.6
Group B,93.49
Group B,76.84
Group B,104.16
Group B,118.99
Group B,85.26
Group B,101.84
Group B,95.49
Group B,96.51
Group B,103.61
Group B,81.16
Group B,102.35
Group B,109.41
Group B,126.81
Group B,86.22
Group B,92.83
Group B,95.12
Group B,81.97
Group B,100.63
Group B,95.35
Group B,86.03
Group B,104.1
Group B,91.62
Group B,83.75
Group B,105.27
Group B,84.2
Group B,101.53
Group B,92.05
Group B,80.96
Group B,88.46
Group B,112.52
Group B,118.58
Group B,103.64
Group B,99.52
Group B,97.3
Group B,114.15
Group B,88.3
Group B,104.88
Group B,133.11
Group B,110.58
Group B,111.64
Group B,77.36
Group B,56.29
Group B,83.11
Group B,130.96
Group B,112.65
Group B,119.15
Group B,118.3
Group B,84.17
Group B,77.27
Group B,101.39
Group B,98.42
Group B,98.85
Group B,115.59
Group B,88.24
Group B,119.33
Group B,83.16
Group B,105.15
Group B,84.98
Group B,113.18
Group B,91.31
Group B,82.92
Group B,114.62
Group B,87.59
Group B,91.23
Group B,101.35
Group B,92.98
Group B,67.97
Group B,116.67
Group B,118.61
Group B,101.26
Group B,115.75
Group B,87.92
Group B,107.13
Group B,96.84
Group B,92.35
Group B,108.71
Group B,95.26
Group B,126.72
Group B,106.25
Group B,98.08
Group B,105.67
Group B,112.23
Group B,115.36
Group B,106.97
Group B,114.91
Group B,121.03
Group B,132.49
Group B,113.17
Group B,101.32
Group B,92.25
Group B,86.7
Group B,91.84
Group B,88.68
Group B,124.07
Group B,86.79
Group B,98.96
Group B,114.15
Group B,110.84
Group B,105.69
Group B,108.26
Group B,111.18
Group B,85.61
Group B,94.86
Group B,103.16
Group B,93.49
Group B,96.59
Group B,94.4
Group B,107.17
Group B,94.72
Group B,104.45
Group B,131.57
Group B,106.75
Group B,119.31
Group B,99.16
Group B,88.76
Group B,137.78
Group B,106.81
Group B,88.68
Group B,104.65
Group B,99.46
Group B,82.05
Group B,87.36
Group B,86.18
Group B,93.17
Group B,79.91
Group B,113.33
Group B,120.52
Group B,115.61
Group B,97.83
Group B,95.89
Group B,97.84
Group B,65.9
Group B,92.09
Group B,95.62
Group B,110.64
Group B,125.41
Group B,117.7
Group B,87.46
Group B,77.38
Group B,95.3
Group B,101.21
Group B,111.2
Group B,108.44
Group B,134.45
Group B,92.18
Group B,81.25
Group B,97.21
Group B,113.87
Group B,100.57
Group B,83.89
Group B,113.32
Group B,94.41
Group B,64.25
Group B,81.12
Group B,104.84
Group B,98.45
Group B,98.32
Group B,68.19
Group B,88.76
Group B,103.07
Group B,71.0
Group B,88.21
Group B,93.94
Group B,101.34
Group B,120.12
Group B,117.82
Group B,84.99
Group B,88.64
Group B,105.72
Group B,110.87
Group B,110.43
Group B,92.24
Group B,105.82
Group B,104.59
Group B,98.33
Group B,105.22
Group B,98.94
Group B,117.48
Group B,107.37
Group B,105.28
Group B,111.17
Group B,109.0
Group B,115.85
Group B,93.88
Group B,122.2
Group B,84.7
Group B,96.1
Group B,109.97
Group B,80.74
Group B,117.1
Group B,96.36
Group B,72.85
Group B,91.76
Group B,83.72
Group B,83.3
Group B,99.74
Group B,92.96
Group B,130.29
Group B,71.4
Group B,84.16
Group B,85.37
Group B,148.76
Group B,94.58
Group B,80.37
Group B,102.2
Group B,94.52
Group B,132.97
Group B,110.86
Group B,79.13
Group B,70.21
Group B,90.98
Group B,109.98
Group B,104.52
Group B,94.38
Group B,123.09
Group B,112.2
Group B,96.15
Group B,65.65
Group B,90.33
Group B,93.0
Group B,90.58
Group B,140.23
Group B,91.91
Group B,84.7
Group B,108.86
Group B,90.28
Group B,108.4
Group B,86.49
Group B,117.53
Group B,104.24
Group B,102.75
Group B,90.35
Group B,113.94
Group B,82.61
Group B,101.03
Group B,95.05
Group B,110.12
Group B,109.02
Group B,86.31
Group B,103.27
Group B,84.77
Group B,100.39
Group B,108.37
Group B,101.63
Group B,83.97
Group B,119.65
Group B,90.89
Group B,119.4
Group B,109.0
Group B,86.36
Group B,86.69
Group B,86.99
Group B,114.31
Group B,75.44
Group B,86.11
Group B,81.91
Group B,111.53
Group B,106.04
Group B,73.83
Group B,102.47
Group B,95.48
Group B,104.26
Group B,129.43
Group B,102.35
Group B,71.59
Group B,69.31
Group B,94.8
Group B,106.23
Group B,116.95
Group B,100.54
Group B,84.82
Group B,123.13
Group B,112.05
Group B,108.56
Group B,110.77
Group B,66.72
Group B,106.28
Group B,119.82
Group B,101.35
Group B,67.73
Group B,51.01
Group B,93.4
Group B,85.33
Group B,118.75
Group B,104.02
Group B,113.29
Group B,80.28
Group B,87.29
Group B,84.64
Group B,106.88
Group B,105.89
Group B,98.13
Group B,106.33
Group B,117.07
Group B,119.04
Group B,97.92
Group B,85.56
Group B,127.53
Group B,108.68
Group B,97.6
Group B,110.31
Group B,115.69
Group B,112.26
Group B,103.29
Group B,104.87
Group B,83.85
Group B,95.97
Group B,104.62
Group B,105.14
Group B,84.97
Group B,108.68
Group B,100.04
Group B,124.21
Group B,123.96
Group B,106.63
Group B,119.9
Group B,94.7
Group B,80.09
Group B,97.16
Group B,124.72
Group B,101.66
Group B,76.04
Group B,92.27
Group B,126.66
Group B,126.21
Group B,96.49
Group B,89.88
Group B,123.31
Group B,105.26
Group B,114.05
Group B,101.01
Group B,131.36
Group B,99.54
Group B,102.0
Group B,115.71
Group B,92.2
Group B,89.89
Group B,119.19
Group B,112.1
Group B,122.18
Group B,112.68
Group B,111.43
Group B,112.34
Group B,93.62
Group B,98.38
Group B,82.96
Group B,103.77
Group B,118.68
Group B,121.88
Group B,104.64
Group B,114.3
Group B,92.62
Group B,110.85
Group B,102.58
Group B,90.31
Group B,130.69
Group B,111.95
Group B,121.81
Group B,91.14
Group B,104.81
Group B,102.26
Group B,99.04
Group B,109.84
Group B,101.86
Group B,93.26
Group B,129.09
Group B,83.06
Group B,75.0
Group B,124.28
Group B,92.7
Group B,88.47
Group B,135.83
Group B,94.11
Group B,110.49
Group B,88.7
Group B,71.88
Group B,109.06
Group B,85.75
Group B,90.25
Group B,76.21
Group B,97.64
Group B,101.25
Group B,95.74
Group B,104.66
Group B,109.54
Group B,127.65
Group B,87.94
Group B,97.68
Group B,118.54
Group B,114.17
Group B,85.08
Group B,75.05
Group B,108.3
Group B,97.24
Group B,92.47
Group B,90.26
Group B,88.91
Group B,129.63
Group B,84.07
Group B,106.33
Group B,94.31
Group B,108.13
Group B,74.27
Group B,83.53
Group B,114.96
Group B,97.15
Group B,87.51
Group B,105.73
Group B,109.91
Group B,105.88
Group B,94.12
Group B,109.49
Group B,86.71
Group B,110.67
Group B,113.68
Group B,75.72
Group B,119.06
Group B,107.22
Group B,95.56
Group B,103.57
Group B,98.85
Group B,120.78
Group B,99.74
Group B,100.37
Group B,115.11
Group B,77.82
Group B,75.9
Group B,102.89
Group B,90.07
Group B,102.23
Group B,108.12
Group B,106.13
Group B,105.74
Group B,107.5
Group B,93.25
Group B,85.82
Group B,86.0
Group B,76.35
Group B,107.0
Group B,96.45
Group B,100.73
Group B,98.48
Group B,99.63
Group B,94.06
Group B,103.07
Group B,100.71
Group B,80.42
Group B,124.6
Group B,126.43
Group B,98.87
Group B,88.19
Group B,106.04
Group B,82.81
Group B,104.94
Group B,104.16
Group B,94.82
Group B,98.62
Group B,106.69
Group B,101.38
Group B,86.82
Group B,59.23
Group B,97.93
Group B,101.22
Group B,89.29
Group B,140.17
Group B,113.51
Group B,138.05
Group B,99.77
Group B,114.84
Group B,108.22
Group B,117.24
Group B,86.07
Group B,97.86
Group B,115.98
Group B,100.08
Group B,106.1
Group B,123.36
Group B,102.93
Group B,85.74
Group B,117.82
Group B,113.91
Group B,115.45
Group B,114.87
Group B,88.16
Group B,121.56
Group B,95.1
Group B,100.04
Group B,86.33
Group B,91.69
Group B,128.14
Group B,106.11
Group B,93.57
Group B,81.8
Group B,89.14
Group B,96.27
Group B,95.14
Group B,116.95
Group B,110.48
Group B,82.36
Group B,99.35
Group B,131.78
Group B,105.17
Group B,104.23
Group B,105.74
Group B,79.48
Group B,91.47
Group B,110.69
Group B,81.47
Group B,82.99
Group B,102.09
Group B,93.93
Group B,101.97
Group B,107.14
Group B,110.07
Group B,79.58
Group B,109.48
Group B,90.85
Group B,88.27
Group B,94.01
Group B,89.6
Group B,116.6
Group B,68.27
Group B,122.44
Group B,105.24
Group B,83.99
Group B,105.24
Group B,149.86
Group B,117.44
Group B,82.25
Group B,120.81
Group B,117.43
Group B,110.43
Group B,86.45
Group B,77.31
Group B,120.83
Group B,100.02
Group B,92.42
Group B,88.63
Group B,101.16
Group B,126.79
Group B,92.09
Group B,115.12
Group B,72.99
Group B,89.18
Group B,110.58
Group B,112.88
Group B,115.06
Group B,91.78
Group B,85.07
Group B,74.34
Group B,100.17
Group B,93.94
Group B,106.12
Group B,108.44
Group B,79.6
Group B,93.76
Group B,118.59
Group B,111.13
Group B,109.43
Group B,118.07
Group B,108.4
Group B,80.99
Group B,122.24
Group B,118.29
Group B,90.97
Group B,76.65
Group B,93.28
Group B,120.02
Group B,131.21
Group B,104.58
Group B,74.97
Group B,95.51
Group B,119.16
Group B,109.08
Group B,119.82
Group B,134.21
Group B,116.76
Group B,89.9
Group B,107.72
Group B,120.04
Group B,103.4
Group B,113.88
Group B,109.25
Group B,108.57
Group B,75.32
Group B,91.64
Group B,93.95
Group B,111.17
Group B,108.79
Group B,69.86
Group B,115.26
Group B,120.51
Group B,101.37
Group B,105.48
Group B,106.28
Group B,85.3
Group B,84.39
Group B,111.34
Group B,84.42
Group B,97.98
Group B,78.82
Group B,94.23
Group B,105.64
Group B,84.46
Group B,127.45
Group B,71.64
Group B,86.39
Group B,104.69
Group B,84.29
Group B,96.22
Group B,101.07
Group B,81.13
Group B,128.61
Group B,101.23
Group B,102.55
Group B,115.8
Group B,111.13
Group B,88.71
Group B,84.22
Group B,102.54
Group B,106.73
Group B,99.38
Group B,108.46
Group B,116.46
Group B,104.07
Group B,140.19
Group B,102.3
Group B,111.25
Group B,78.23
Group B,83.0
Group B,104.65
Group B,96.78
Group B,101.5
Group B,93.48
Group B,109.07
Group B,118.37
Group B,121.99
Group B,83.14
Group B,112.67
Group B,124.36
Group B,110.52
Group B,88.49
Group B,118.46
Group B,93.33
Group B,92.25
Group B,87.26
Group B,94.14
Group B,105.57
Group B,81.72
Group B,110.12
Group B,108.09
Group B,116.44
Group B,93.56
Group B,89.07
Group B,93.6
Group B,105.79
Group B,94.68
Group B,103.77
Group B,107.45
Group B,100.0
Group B,91.64
Group B,98.22
Group B,105.35
Group B,86.63
Group B,100.14
Group B,64.46
Group B,71.59
Group B,99.41
Group B,74.43
Group B,117.82
Group B,101.36
Group B,123.16
Group B,127.56
Group B,83.72
Group B,107.02
Group B,80.67
Group B,101.72
Group B,85.54
Group B,78.66
Group B,82.52
Group B,113.23
Group B,89.83
Group B,93.78
Group B,123.1
Group B,90.09
Group B,102.64
Group B,106.76
Group B,113.65
Group B,74.29
Group B,119.08
Group B,115.95
Group B,121.92
Group B,88.82
Group B,101.03
Group B,124.45
Group B,117.12
Group B,105.79
Group B,100.46
Group B,85.84
Group B,84.47
Group B,116.78
Group B,103.26
Group B,91.62
Group B,71.23
Group B,119.3
Group B,92.97
Group B,75.22
Group B,116.77
Group B,114.69
Group B,96.61
Group B,89.43
Group B,97.46
Group B,80.01
Group B,124.16
Group B,94.98
Group B,97.11
Group B,104.53
Group B,88.65
Group B,118.97
Group B,101.93
Group B,85.38
Group B,83.92
Group B,112.49
Group B,112.91
Group B,92.28
Group B,78.32
Group B,87.5
Group B,93.18
Group B,130.14
Group B,93.1
Group B,82.3
Group B,102.28
Group B,77.3
Group B,81.08
Group B,90.59
Group B,75.78
Group B,108.18
Group B,105.66
Group B,117.12
Group B,79.47
Group B,112.33
Group B,76.35
Group B,108.97
Group B,84.72
Group B,78.81
Group B,103.48
Group B,112.26
Group B,75.55
Group B,89.08
Group B,103.7
Group B,78.17
Group B,74.06
Group B,97.36
Group B,122.33
Group B,104.77
Group B,95.61
Group B,105.49
Group B,110.82
Group B,81.36
Group B,91.24
Group B,88.52
Group B,113.5
Group B,98.58
Group B,98.8
Group B,119.71
Group B,106.43
Group B,93.84
Group B,127.0
Group B,122.45
Group B,92.97
Group B,89.19
Group B,72.48
Group B,66.22
Group B,104.34
Group B,83.45
Group B,93.67
Group B,89.85
Group B,115.13
Group B,90.27
Group B,106.46
Group B,88.42
Group B,110.57
Group B,98.73
Group B,105.45
Group B,88.44
Group B,83.81
Group B,84.09
Group B,96.06
Group B,94.08
Group B,109.12
Group B,88.84
Group B,80.43
Group B,95.81
Group B,87.98
Group B,86.98
Group B,117.13
Group B,119.25
Group B,104.88
Group B,62.88
Group B,118.32
Group B,81.34
Group B,82.01
Group B,95.01
Group B,114.81
Group B,84.97
Group B,79.43
Group B,115.15
Group B,112.41
Group B,93.98
Group B,106.33
Group B,117.64
Group B,112.72
Group B,111.5
Group B,109.68
Group B,130.19
Group B,93.58
Group B,112.95
Group B,101.03
Group B,106.73
Group B,94.02
Group B,108.74
Group B,107.23
Group B,84.95
Group B,95.49
Group B,119.15
Group B,90.17
Group B,102.5
Group B,85.67
Group B,97.33
Group B,107.58
Group B,89.72
Group B,115.2
Group B,87.99
Group B,120.78
Group B,120.23
Group B,72.48
Group B,116.98
Group B,101.67
Group B,103.25
Group B,82.33
Group B,120.69
Group B,97.64
Group B,110.49
Group B,86.12
Group B,63.01
Group B,101.57
Group B,105.29
Group B,83.5
Group B,103.94
Group B,89.64
Group B,76.19
Group B,110.25
Group B,107.27
Group B,81.13
Group B,90.44
Group B,84.03
Group B,130.55
Group B,103.7
Group B,132.56
Group B,96.3
Group B,96.1
Group B,83.35
Group B,121.44
Group B,97.63
Group B,94.72
Group B,102.15
Group B,91.69
Group B,97.36
Group B,90.27
Group B,113.32
Group B,106.59
Group B,114.26
Group B,82.38
Group B,89.88
Group B,86.74
Group B,78.73
Group B,100.97
Group B,103.1
Group B,140.78
Group B,100.19
Group B,118.86
Group B,97.79
Group B,122.45
Group B,89.01
Group B,109.35
Group B,131.85
Group B,119.56
Group B,67.96
Group B,83.34
Group B,91.15
Group B,101.59
Group B,93.79
Group B,84.24
Group B,100.54
Group B,94.35
Group B,103.38
Group B,123.22
Group B,84.9
Group B,79.07
Group B,88.44
Group B,111.33
Group B,93.01
Group B,78.2
Group B,111.04
Group B,79.83
Group B,104.76
Group B,102.83
Group B,97.35
Group B,92.58
Group B,92.02
Group B,98.82
Group B,107.61
Group B,112.22
Group B,116.91
Group B,87.5
Group B,109.78
Group B,133.49
Group B,98.71
Group B,95.71
Group B,97.1
Group B,111.66
Group B,81.36
Group B,97.01
Group B,104.49
Group B,118.61
Group B,99.1
Group B,94.02
Group B,90.97
Group B,85.73
Group B,105.81
Group B,107.97
Group B,80.34
Group B,126.77
Group B,110.3
Group B,83.65
Group B,98.67
Group B,102.58
Group B,103.49
Group B,92.04
Group B,118.74
Group B,107.14
Group B,131.33
Group B,102.79
Group B,88.77
Group B,83.62
Group B,69.36
Group B,111.74
Group B,108.93
Group B,92.04
Group B,92.93
Group B,87.34
Group B,111.06
Group B,105.63
Group B,124.71
Group B,116.69
Group B,105.87
Group B,94.03
Group B,106.86
Group B,125.09
Group B,82.54
Group B,83.72
Group B,103.59
Group B,129.15
Group B,111.93
Group B,98.18
Group B,81.47
Group B,108.5
Group B,100.7
Group B,94.04
Group B,90.34
Group B,96.41
Group B,76.31
Group B,109.86
Group B,81.05
Group B,97.28
Group B,105.08
Group B,71.85
Group B,108.45
Group B,101.03
Group B,99.55
Group B,138.11
Group B,85.69
Group B,106.82
Group B,87.67
Group B,111.49
Group B,98.72
Group B,104.54
Group B,97.1
Group B,97.57
Group B,105.79
Group B,112.43
Group B,73.48
Group B,94.43
Group B,86.62
Group B,84.9
Group B,126.21
Group B,117.17
Group B,87.98
Group B,104.74
Group B,99.7
Group B,89.35
Group B,90.62
Group B,95.51
Group B,134.43
Group B,138.47
Group B,117.11
Group B,106.65
Group B,81.62
Group B,115.71
Group B,76.61
Group B,96.89
Group B,135.63
Group B,135.91
Group B,112.38
Group B,87.19
Group B,117.01
Group B,120.62
Group B,101.2
Group B,116.51
Group B,103.09
Group B,87.28
Group B,61.61
Group B,93.47
Group B,92.51
Group B,115.6
Group B,98.48
Group B,125.79
Group B,101.83
Group B,94.71
Group B,125.24
Group B,98.5
Group B,91.8
Group B,90.96
Group B,87.95
Group B,98.83
Group B,92.71
Group B,81.53
Group B,83.55
Group B,109.22
Group B,101.5
Group B,90.8
Group B,88.59
Group B,120.34
Group B,88.68
Group B,94.22
Group B,102.68
Group B,88.66
Group B,86.33
Group B,100.83
Group B,123.85
Group B,83.08
Group B,99.76
Group B,100.72
Group B,115.95
Group B,124.8
Group B,96.99
Group B,95.29
Group B,85.1
Group B,102.93
Group B,104.73
Group B,78.56
Group B,118.4
Group B,81.2
Group B,116.85
Group B,118.63
Group B,103.5
Group B,106.13
Group B,99.59
Group B,97.9
Group B,108.47
Group B,117.72
Group B,71.4
Group B,86.13
Group B,95.56
Group B,93.43
Group B,118.96
Group B,103.38
Group B,54.75
Group B,109.65
Group B,105.07
Group B,89.54
Group B,106.79
Group B,110.14
Group B,115.97
Group B,115.96
Group B,81.11
Group B,122.39
Group B,91.77
Group B,99.2
Group B,115.0
Group B,98.93
Group B,123.53
Group B,99.45
Group B,76.43
Group B,116.86
Group B,90.21
Group B,130.61
Group B,118.66
Group B,120.34
Group B,120.58
Group B,100.38
Group B,99.46
Group B,88.09
Group B,90.65
Group B,92.01
Group B,83.64
Group B,105.78
Group B,113.49
Group B,99.13
Group B,68.29
Group B,121.2
Group B,88.17
Group B,105.43
Group B,74.06
Group B,92.27
Group B,85.2
Group B,100.95
Group B,110.42
Group B,63.45
Group B,117.77
Group B,123.46
Group B,106.11
Group B,112.93
Group B,69.22
Group B,105.45
Group B,94.95
Group B,97.44
Group B,109.7
Group B,107.71
Group B,103.1
Group B,95.89
Group B,85.47
Group B,77.92
Group B,91.66
Group B,93.24
Group B,85.77
Group B,85.34
Group B,114.8
Group B,114.0
Group B,122.93
Group B,116.03
Group B,117.48
Group B,83.69
Group B,85.19
Group B,97.56
Group B,115.24
Group B,104.76
Group B,98.49
Group B,63.22
Group B,99.68
Group B,96.29
Group B,103.94
Group B,105.78
Group B,94.68
Group B,91.75
Group B,91.68
Group B,96.01
Group B,121.78
Group B,92.7
Group B,109.46
Group B,97.67
Group B,119.47
Group B,103.52
Group B,79.87
Group B,94.27
Group B,91.58
Group B,83.85
Group B,93.38
Group B,100.11
Group B,114.65
Group B,109.81
Group B,102.54
Group B,111.69
Group B,87.69
Group B,106.52
Group B,120.82
Group B,94.55
Group B,98.93
Group B,91.5
Group B,99.11
Group B,121.67
Group B,106.44
Group B,100.7
Group B,115.77
Group B,103.96
Group B,93.21
Group B,115.05
Group B,91.67
Group B,114.27
Group B,101.69
Group B,127.7
Group B,117.33
Group B,101.18
Group B,56.58
Group B,131.16
Group B,99.02
Group B,104.65
Group B,97.6
Group B,87.57
Group B,112.12
Group B,97.17
Group B,86.19
Group B,95.43
Group B,92.82
Group B,100.05
Group B,102.53
Group B,104.6
Group B,100.12
Group B,74.03
Group B,101.76
Group B,108.6
Group B,102.71
Group B,123.07
Group B,95.33
Group B,89.79
Group B,115.5
Group B,92.12
Group B,85.0
Group B,104.64
Group B,88.68
Group B,123.55
Group B,111.2
Group B,93.72
Group B,87.7
Group B,78.57
Group B,98.83
Group B,111.93
Group B,115.73
Group B,113.4
Group B,123.23
Group B,132.08
Group B,122.23
Group B,115.41
Group B,106.94
Group B,101.97
Group B,86.54
Group B,111.61
Group B,93.55
Group B,77.56
Group B,73.1
Group B,102.91
Group B,90.53
Group B,103.64
Group B,83.8
Group B,74.55
Group B,121.75
Group B,110.07
Group B,125.22
Group B,113.99
Group B,83.21
Group B,120.15
Group B,86.35
Group B,125.53
Group B,87.48
